Frequency_GHz,Dielectric_Constant,Height_mm,Loss_Tangent,Copper_Thickness_mm,Patch_Width_mm,Patch_Length_mm,Ground_Width_mm,Ground_Length_mm
6.960861221856241,7.0774552662062185,2.9962362907760722,0.005450138321865863,0.035,10.722745560821988,6.795060476263956,28.70016330547842,24.772478220920387
6.114417546418915,4.397326958303243,1.938643793953218,0.010612898974731114,0.07,14.933506670725482,10.915013234314511,26.56536943444479,22.54687599803382
7.499944888062816,3.593253539163171,2.1125148170898393,0.02169077680107625,0.07,13.197387714668787,9.512955222695814,25.87247661720782,22.188044125234846
1.4604895580092832,4.062868455008754,1.9808041506369989,0.009927846756970908,0.017,64.55196676215803,50.550853964395934,76.43679166598002,62.43567886821792
2.1215204711049465,7.419807644057856,0.9265274392028028,0.013883559740349466,0.07,34.45941855697641,25.906784067306766,40.018583192193226,31.46594870252358
3.681594381851789,5.840605084163075,1.1925291068724497,0.00975000401951985,0.035,22.030434306168267,16.62885486507382,29.18560894740296,23.78402950630852
7.982895290227237,8.663658624872152,2.6426350825144107,0.004216407315169917,0.017,8.548207076597025,5.260998720392323,24.40401757168349,21.11680921547879
8.508923161744587,6.818827209757341,2.351377700547414,0.014238377251305508,0.07,8.915810868615551,5.732703075927568,23.024077071900038,19.840969279212057
3.2662608944579334,8.789971103606403,1.0046440198680258,0.026105945928088757,0.07,20.757004554572678,15.378458935037742,26.78486867378083,21.4063230542459
3.6338958790066704,6.563423601693704,1.120199205255697,0.021026822997423558,0.035,21.226313061298953,15.924618313577236,27.947508292833135,22.64581354511142
2.982946540938243,3.025733191031997,2.2040844049247887,0.01511658577341148,0.035,35.44363802248511,28.0153107421848,48.66814445203384,41.23981717173353
5.753703355807206,5.938087968060021,1.0561083658456503,0.019802079796627587,0.017,13.9971265369616,10.439128016509567,20.333776732035503,16.775778211583468
2.161775756282156,8.138390053871554,2.3434504462828407,0.010088133012285479,0.017,32.460915885659986,23.88156861427574,46.52161856335703,37.94227129197278
1.443780883988422,4.259833731939754,1.1255875211849067,0.008467397971345826,0.035,64.06472430788935,50.18797313858071,70.8182494349988,56.94149826569014
4.480268049887158,8.769139397762778,3.1267781585748278,0.01410925056987426,0.07,15.148656061231781,10.157725338711481,33.909325012680746,28.91839429016045
6.149547656053928,9.658785133069685,2.859696298344872,0.00586449272648985,0.07,10.5659665561453,6.711710775338412,27.724144346214533,23.869888565407642
9.979050369381932,4.308411835974223,1.4699131298582473,0.02798256263686579,0.017,9.226452234447363,6.591353010218487,18.045931013596846,15.41083178936797
9.983799168990558,2.7996803477601047,1.3352235764809595,0.012769771777512012,0.035,10.900260806438641,8.260016283752092,18.9116022653244,16.271357742637846
9.780417272409872,2.7222140605317113,2.7724143746069663,0.019707619069429798,0.017,11.242119574701729,7.537004694256698,27.876605822343524,24.171490941898494
5.628043101393798,6.513528636109063,1.4122242387977106,0.023245202181741,0.07,13.750765288179375,10.040982915806746,22.22411072096564,18.514328348593008
4.952175947243655,2.519583786288755,1.6695043760004917,0.024947958067576156,0.017,22.833081995419096,18.22639180004549,32.85010825142204,28.24341805604844
5.134092900345608,2.640812281270649,1.8245473467759266,0.014548625745790408,0.017,21.654262158077323,17.048309239963622,32.60154623873288,27.995593320619182
9.521921767069212,4.401360899904544,1.7551048313138173,0.028006038684563406,0.07,9.585837219207026,6.70367140834495,20.11646620708993,17.234300396227855
9.75311412084763,5.080479215445807,1.9468816517915262,0.011238763650294446,0.017,8.82051711176467,5.93574204693656,20.501807022513827,17.617031957685718
7.745910077989767,7.79627406092419,1.5366345751549582,0.002561445233121162,0.017,9.233884328897037,6.404941218436862,18.453691779826787,15.624748669366612
2.1272610798658715,7.4440797747689,0.8955131056055662,0.018292555963732658,0.07,34.31699873595455,25.79968959126756,39.69007736958795,31.172768224900956
9.0174893346067,5.792302082959694,1.9023288517113772,0.0031398032255333047,0.035,9.026349040053136,6.101069431886568,20.440322150321396,17.515042542154834
7.631438101763536,6.208321895876827,2.1746252790922087,0.004893309966550948,0.017,10.353395030544696,6.987155531586912,23.40114670509795,20.034907206140165
8.894084208960592,4.145439842113808,2.1213695228992746,0.006501550683502567,0.017,10.514624491665321,7.250871050890308,23.24284162906097,19.979088188285957
3.2883324489003747,7.248395146161764,0.8599617974764387,0.021873100759976356,0.035,22.46186484985421,16.85482579177135,27.621635634712842,22.014596576629984
6.45178357468841,7.25504127397508,2.064920375582153,0.017851732923525418,0.035,11.44370995298893,7.871325972604419,23.83323220648185,20.260848226097334
7.80981894417159,6.859480615106366,1.2478162324956021,0.006377557013279226,0.035,9.688763780966577,6.93705502112321,17.17566117594019,14.423952416096823
4.610331725426178,9.782368528115656,1.7518173785271915,0.004533719237962349,0.035,14.012544217527127,9.93277395552317,24.523448488690274,20.443678226686323
1.441041804741462,6.782162213495566,2.7667896449265257,0.010408101715547236,0.017,52.76908180539488,39.52461494512114,69.36981967495403,56.125352814680284
3.5565255013638613,10.158199636591249,3.119741404532344,0.013725506095552068,0.017,17.855962540491706,12.219721925106336,36.574410967685765,30.938170352300396
6.630849216473078,6.846047992445272,2.580041909580376,0.02054921737305529,0.07,11.42119704909046,7.585159112327138,26.901448506572716,23.06541056980939
7.2047542048419215,4.4703835443323925,2.465271588501758,0.00979917317835462,0.017,12.588622176588705,8.700266220452411,27.380251707599253,23.49189575146296
8.727400962842484,9.90186067088911,2.3080330821186665,0.006257348509803847,0.035,7.36157962700285,4.506542486309789,21.209778119714848,18.354740979021788
3.957135694590648,7.018050419018057,1.57357957872662,0.023507608072761796,0.035,18.931757047439294,13.939697519866183,28.373234519799016,23.381174992225905
7.329495049592064,8.875666022848772,0.9349133731037085,0.02265285052932329,0.07,9.209774650981817,6.645077839275055,14.819254889604068,12.254558077897306
9.552763123625631,4.599507918384509,0.8460029300599468,0.013470890709586127,0.017,9.384309367263816,7.041577159789215,14.460326947623496,12.117594740148895
1.300812151919534,6.83834275066364,1.1996085129188363,0.021625607970655318,0.07,58.24780262976157,44.04972959383075,65.44545370727458,51.24738067134376
2.959560097146402,7.169812243841338,0.9153895243674806,0.014972020443982543,0.07,25.07685424812342,18.838699578943313,30.569191394328303,24.3310367251482
9.290294921627577,10.008688193596573,1.3334786399326046,0.006955885606754447,0.07,6.88190970963747,4.64525752711454,14.882781549233098,12.646129366710168
6.813351037207354,4.0630331692145205,1.1762250287639344,0.020787795981076572,0.07,13.836941517732736,10.506289842266941,20.89429169031634,17.56364001485055
8.49424371714478,6.147253603307162,2.987918992900342,0.027905214288824986,0.017,9.341399442793504,5.717516818556695,27.268913400195554,23.645030775958745
9.856805175698629,4.537991653915103,1.5075613720322405,0.011217352876912473,0.07,9.145215333183895,6.486746841506679,18.190583565377338,15.53211507370012
8.497308375469629,5.862439460473652,1.4215078520599407,0.02647152383899866,0.017,9.529840112407543,6.766673585171901,18.058887224767187,15.295720697531545
1.9312755728192619,7.452501619197218,2.9767652442517853,0.005810608657388479,0.035,37.7806458755986,27.807921211665256,55.64123734110932,45.66851267717597
7.155776169236272,3.7218234465611006,2.05012587848163,0.01454963856175246,0.07,13.64252119617551,9.898670086365689,25.94327646706529,22.19942535725547
3.7336154160258945,2.9441392741014,1.1452831192239916,0.003945618814082601,0.035,28.60886014766679,23.005498022073144,35.48055886301074,29.877196737417094
5.61934454113398,3.0577791536678998,1.8163568221983988,0.014063872692911192,0.017,18.740293684729814,14.413918975631177,29.638434617920208,25.31205990882157
2.7746468377125963,2.980880304871933,1.2004365876933865,0.027780583620014183,0.017,38.3185426943293,30.925003327504864,45.521162220489614,38.12762285366518
2.48440624167458,3.196920505512998,1.6781583166827383,0.007575350912692516,0.07,41.67909435313526,33.22661069814221,51.74804425323169,43.29556059823864
1.159030403158905,3.0221459411982545,1.2132739506167194,0.01344162650948271,0.07,91.26043115154859,74.15168536296952,98.5400748552489,81.43132906666983
2.26532726356029,5.5982667321934905,1.6201972215822256,0.00623762802579052,0.035,36.455274372038296,27.708566421595965,46.17645770153165,37.42974975108931
5.203160798695675,7.685213994121594,1.343065601945137,0.004735578749993369,0.07,13.834031097794574,10.063658319503611,21.892424709465395,18.122051931174433
8.187002543175392,3.056233073688305,2.673678330011909,0.027386707212610665,0.017,12.86529890026203,8.938765272895434,28.907368880333483,24.98083525296689
4.871284588871436,5.702120439905027,1.5448901338594883,0.023077971955104446,0.035,16.82118705659286,12.450386135899365,26.09052785974979,21.719726939056294
5.043470922609848,9.723977588104084,3.0868025340094025,0.007864569538528135,0.017,12.843955337994467,8.364189678491265,31.364770542050884,26.88500488254768
3.2755366062126035,2.7382769033721166,1.4431934405225073,0.027445259690342394,0.017,33.49562346184226,27.09626643063757,42.154784104977296,35.75542707377262
2.463050853382736,4.996182409355184,1.5577307114491727,0.02392866094647598,0.07,35.17187008182099,26.94091839260676,44.518254350516024,36.2873026613018
4.377892111957124,7.214026788338649,1.1506317572991687,0.0248494040164058,0.07,16.906867331874505,12.532478072342121,23.81065787566952,19.436268616137134
6.8705300153660165,5.441577140602638,2.2305046291463535,0.004026811081501226,0.017,12.165218385098918,8.431926580128886,25.54824615997704,21.814954355007007
6.2163705467140655,9.500840215064883,1.2256432679833829,0.001104948815562528,0.017,10.53070235291267,7.512369436428528,17.884561960812963,14.866229044328824
2.9028813219902005,4.321365929466845,2.390863490323198,0.028994555266878077,0.017,31.67855866740761,24.100087861745127,46.0237396093468,38.445268803684314
1.7556630710205403,8.36016982764663,2.3124202037289,0.029665073098566017,0.017,39.49328128608558,29.20592217371144,53.36780250845898,43.08044339608484
9.679179106323879,3.509831663033368,1.518615499527456,0.0038145104274469174,0.017,10.320186958007616,7.53427744456509,19.43187995517235,16.645970441729826
8.34360210473686,5.226524857322076,1.01215272115222,0.010858762771066122,0.035,10.188958862393095,7.540678705572613,16.261875189306416,13.613595032485934
4.770363015436771,6.316494322786387,2.501514241097066,0.02726753702460039,0.07,16.440056571400678,11.611546258372998,31.44914201798307,26.620631704955397
8.387641083368159,4.4518184196073545,0.9681648697308547,0.002547803719686939,0.07,10.831677659433934,8.148969905241685,16.64066687781906,13.957959123626814
6.226917252529795,9.630107369643937,1.992184227214363,0.025429713539475336,0.035,10.448749964222928,7.075763946336576,22.401855327509107,19.028869309622756
1.5686478717420385,7.0891321856899685,3.1609640808218193,0.011399463661099873,0.035,47.547734183640486,35.30300729275486,66.5135186685714,54.26879177768578
6.735719408842215,2.7655728654749296,1.667696450631096,0.0164626644687827,0.017,16.229559842578194,12.526779013529419,26.235738546364768,22.532957717315995
1.309628876081124,7.27943784094195,2.8614376383793463,0.010932800216786337,0.035,56.29341422053595,42.037672755849684,73.46204005081202,59.20629858612576
9.019195146704904,8.708870506938847,2.5158867765242654,0.008139994555216605,0.035,7.548386317997744,4.546462351080041,22.643706977143335,19.641783010225634
4.7564464762042595,3.3544963494998523,1.0245425765896055,0.001385142122449323,0.035,21.37246809547342,16.883374227276285,27.519723555011055,23.030629686813914
3.4942991668602383,5.79741581746976,1.6286349249369276,0.005927221606764707,0.035,23.284893362207,17.4426155814228,33.056702911828566,27.214425131044365
5.554402231706529,3.5000885223796505,3.1033897315087264,0.025681018740501608,0.017,18.003560466270294,12.852890860310797,36.62389885532265,31.473229249363154
6.979054299451141,4.9470223165965805,0.8458380784489421,0.020972925296804404,0.07,12.46407046153983,9.438877934595519,17.539098932233482,14.513906405289172
1.1797563932022532,6.892813899236483,1.892947772595058,0.015974246653237923,0.035,64.00265439372316,48.28281533152647,75.36034102929351,59.64050196709682
7.754897473783638,8.171358640078791,1.14924152092982,0.02644917093074008,0.017,9.032612058849441,6.4314158682734055,15.928061184428362,13.326864993852325
3.097170679571513,8.705136035853803,2.212234977088286,0.007033206193410271,0.017,21.985700325852324,15.882778594925192,35.259110188382046,29.156188457454906
4.961622958274738,2.754462184306359,2.187724114935895,0.018291104000185,0.07,22.06523876456689,17.089763704353885,35.19158345418226,30.216108393969254
8.803104462195403,7.554146334006679,1.8754051694793838,0.015097895682627682,0.035,8.239143438976406,5.450573448440712,19.491574455852707,16.703004465317015
1.5015518713088603,9.49382278673306,2.484998160522792,0.01566504216397807,0.017,43.61130218533207,32.10233119217101,58.521291148468826,47.01232015530776
2.1760536737193616,4.527995116517305,2.885501852050151,0.027219576816468572,0.035,41.462246401781606,31.554789758465386,58.77525751408251,48.867800870766295
7.468293393755164,6.889883990246092,1.9816809168829976,0.006496388988024599,0.07,10.112291427929351,6.88177455749368,22.002376929227335,18.771860058791663
2.95952408919012,4.2027221390510885,2.7961391151322155,0.014379103596589584,0.035,31.424549579980575,23.739284053043136,48.201384270773865,40.51611874383643
5.797497610852401,7.252355029409282,2.1030570667743866,0.004664975953730995,0.07,12.737280903113257,8.864427790220043,25.35562330375958,21.48277019086636
2.3449263266646483,9.639484752592685,1.900892277602092,0.0061854743766737155,0.07,27.73427107965462,20.30169462831887,39.13962474526717,31.70704829393142
2.9842343289943285,3.5165284674346795,1.7751973543130428,0.02786363465165489,0.07,33.44806195557114,26.22809575095177,44.0992460814494,36.879279876830026
9.393419867532794,3.201840205029974,1.716929318026537,0.0017214569058355551,0.07,11.016984942694798,8.025274566074218,21.31856085085402,18.32685047423344
6.99766574225427,4.483232547707379,2.2059401461165864,0.004085936852607724,0.07,12.945974006960224,9.145062750695708,26.18161488365974,22.380703627395228
3.757981028952187,9.897703280927557,3.1147717400572503,0.009322598309673637,0.017,17.099530417108078,11.64575200699618,35.78816085745158,30.33438244733968
9.755597427940202,2.238947261244026,1.7904277961099584,0.0038233146957161812,0.017,12.082323178339662,9.084704622648543,22.824889954999414,19.827271399308295
3.9782328920217567,4.186299837046768,3.1712335089570125,0.012231242588306017,0.07,23.414626931349865,17.085230823473676,42.44202798509195,36.11263187721575
7.162526474929042,3.896649899819022,1.3735944325077232,0.009085380799393292,0.07,13.384140581510849,10.063844491887277,21.625707176557185,18.305411086933614
3.1089255908547413,2.3572118619747826,2.9105433363372697,0.028999246093183724,0.07,37.239732669367164,29.805168155990113,54.70299268739078,47.268428174013735
4.0465619148292555,2.256734502194968,2.432601651992898,0.024920300966285096,0.035,29.048846358820406,23.24030016498925,43.644456270777795,37.83591007694664
9.822350870348492,7.400905787353708,2.580853884511425,0.001817029553692357,0.017,7.451226342399889,4.440653165170799,22.936349649468436,19.92577647223935
6.602922914160535,4.671341782750128,1.6849403731300305,0.023299184272439214,0.017,13.49047120735776,9.864481554850684,23.600113446137946,19.974123793630866
2.041840416216922,8.953487166592652,1.1343256128989945,0.016038750050667138,0.017,32.93038668734825,24.484614836863237,39.73634036474222,31.290568514257203
7.051134408785783,7.713451283420133,1.6195265758602617,0.007174244168572602,0.07,10.191829739305243,7.1112093683667705,19.908989194466812,16.82836882352834
8.121796428814001,3.8072907174841797,2.732286101011196,0.025638862579334572,0.017,11.912528805666037,8.032344158580177,28.30624541173321,24.426060764647353
9.46788640745238,3.6631444245493494,2.1618636992557514,0.011870924417999466,0.07,10.37561348465386,7.148111363454332,23.346795680188368,20.119293558988836
6.182132240100787,7.3612006664072265,0.8407259103571195,0.02884667314150399,0.07,11.866800546792604,8.775710380120435,16.911156008935322,13.820065842263151
5.523671040591282,4.26222790563193,2.48327254474506,0.0013182528967333293,0.035,16.741471340655725,12.076482582554293,31.641106609126084,26.976117851024654
6.993524494724178,8.781259747843418,0.8318748883005922,0.01667264518576003,0.017,9.698682906783851,7.0633341391009905,14.689932236587405,12.054583468904545
7.423356328090365,8.74516464902241,2.4015964392024642,0.004554439188865675,0.017,9.154009498523683,5.865036989346874,23.563588133738467,20.274615624561658
7.886339648751376,6.082325072493722,1.158515926943437,0.01976427736366462,0.07,10.107479082999388,7.346184164645823,17.05857464466001,14.297279726306446
8.739466427650683,3.9042825587461136,2.2586682526565296,0.0033383173011544125,0.07,10.960581520429615,7.547193985880845,24.51259103636879,21.09920350182002
5.665289170017886,2.78318761497324,2.3043989705961616,0.008268088194072777,0.07,19.251086041004502,14.631479915803137,33.07747986458147,28.45787373938011
2.075039955678572,7.178423832592209,3.042608520422033,0.0069101511555853855,0.035,35.74744334856008,26.264223415037353,54.003094471092275,44.51987453756955
8.798059569241374,6.367057427580088,2.406237910024779,0.02461694571527591,0.017,8.883259133822706,5.683724807596142,23.32068659397138,20.121152267744815
8.679563187104819,9.04922897595728,1.0381703958072346,0.0035399776879618773,0.07,7.709780554051346,5.443805903561273,13.938802928894752,11.672828278404682
5.027526007295573,3.0151340317724227,0.8382086414307167,0.018830924287686582,0.07,21.057262319239268,16.892603292658123,26.086514167823566,21.921855141242425
9.12581221088935,7.774038519483234,1.0319374019956915,0.008878173496263932,0.017,7.847565709453177,5.581515321573036,14.039190121427326,11.773139733547184
7.8683505197100505,8.617993433880912,1.724254695175809,0.01306042430157244,0.017,8.693212986526039,5.868416534339386,19.03874115758089,16.21394470539424
2.1439944178032158,5.620334842877696,1.186064704364235,0.021280123566017172,0.07,38.45409799918382,29.368208495183122,45.57048622536924,36.48459672136853
8.678582310320204,6.850568157800426,0.9894316520921896,0.006477635377960983,0.07,8.723824614690988,6.311879084136457,14.660414527244127,12.248468996689594
5.62166080067593,9.802233788891256,2.085653529094472,0.01237094339285732,0.07,11.481135251071983,7.82402671494914,23.995056425638815,20.33794788951597
8.17175413248572,4.9277325076998775,2.7331190792974085,0.010753586767177605,0.017,10.662196122140788,6.953589286839625,27.060910597925236,23.352303762624075
8.48747387519247,5.42815993952169,1.5999196636892603,0.01521510549953866,0.017,9.857901387143253,6.951007692651242,19.457419369278814,16.550525674786805
9.259953872449955,9.466777681944077,2.2509778646197813,0.016257876101290623,0.017,7.080940314964914,4.32025211999847,20.5868075026836,17.826119307717157
1.9613889366759154,4.110761283228856,3.078274812214361,0.009778400886448223,0.035,47.84094366217866,36.7827850818806,66.31059253546482,55.252433955166765
2.534842440084033,5.778804392045005,1.3051032132236824,0.020966867207016987,0.07,32.14243216585018,24.418708766693573,39.973051445192276,32.24932804603567
5.896977615455217,6.613698976159735,1.655741410824533,0.013916510206950677,0.035,13.037037856915026,9.36004274391002,22.971486321862223,19.294491208857217
3.9588411479900496,4.424897340430427,1.242644457402236,0.015377728022046015,0.07,23.006069062907414,17.694009653507745,30.46193580732083,25.149876397921158
7.835681338452496,3.847905473507786,2.5023107051378437,0.001515459859468014,0.07,12.29567625020318,8.49178531336635,27.309540481030243,23.505649544193414
5.403513349464428,4.488719376250085,2.5346448224259097,0.02840843487132263,0.017,16.756932283795372,12.02637666004797,31.964801218350832,27.23424559460343
7.677958520135551,2.618232826150077,2.8461023477012013,0.006667514844870543,0.035,14.524869551110228,10.291911296991104,31.601483637317436,27.36852538319831
2.6520770279523957,8.767353708904,1.8293225345473045,0.006399482705161195,0.017,25.593616936878004,18.777782348711,36.569552144161825,29.75371755599483
2.1397341296653694,3.62815831418079,1.9832723003811257,0.003284408576010052,0.017,46.08316934494084,36.240616148829744,57.98280314722759,48.1402499511165
6.24948577425187,8.078074310795028,1.571679221212018,0.0019083356555878968,0.035,11.265879620660858,7.958009643922011,20.695954947932965,17.388084971194118
3.4276821928639034,7.819189768644788,2.3813643357796574,0.02968354678606414,0.035,20.839695297170966,14.988999461766829,35.12788131184891,29.277185476444775
7.048535523955619,2.6161900402355753,1.0727504928721268,0.0010140247110768138,0.07,15.826385538398556,12.638497434250596,22.262888495631316,19.075000391483353
8.534457677755231,9.122356473608196,2.246831312949528,0.02207131003239715,0.07,7.8124907119238065,4.89594923922694,21.293478589620975,18.376937116924104
2.3613785601640833,4.477397910771709,1.702330932629934,0.022908623822126557,0.035,38.38428853071499,29.639510172047654,48.59827412649459,39.85349576782726
2.754970637689178,4.707818878771603,2.2893364328563006,0.019475986895304265,0.035,32.22954619934456,24.441994669145863,45.96556479648237,38.17801326628366
9.398736253441164,7.299219849673772,2.7243821597012365,0.014471500700082362,0.035,7.834624017312348,4.663668736724233,24.180916975519768,21.009961694931654
1.9756033544496046,9.207464177489639,2.679584069666967,0.0057922366400938,0.035,33.60837928519229,24.510141696031674,49.6858837031941,40.587646114033475
1.2472350626168636,5.429007162159177,3.1845876147661256,0.005989122543270502,0.07,67.07890904584828,51.01934742416995,86.18643473444503,70.1268731127667
1.4529063964119755,2.7032598081441916,1.2496322991842934,0.0018448994562298747,0.017,75.87112614124857,62.40262890666036,83.36891993635433,69.90042270176612
7.710654992684518,10.164952476981654,2.397561201502304,0.01526026794392074,0.035,8.233538982835597,5.136512719854481,22.61890619184942,19.521879928868305
7.56931167357239,9.309972134510502,0.948019000690298,0.013996867359098561,0.017,8.72812832954111,6.2604305878247,14.4162423336829,11.948544591966488
9.879125417013938,2.6474108010258055,1.141235303329644,0.0024372335127403324,0.07,11.243341917946953,8.720422860073207,18.09075373792482,15.567834680051073
3.5140553674890356,5.1551293156409095,1.1828958960522167,0.026669779808341874,0.035,24.332070499284523,18.56090907265083,31.429445875597825,25.658284448964128
6.054350569409748,3.566509650449686,1.2744567274747702,0.010177584095604436,0.07,16.396324406415143,12.636417631428827,24.04306477126377,20.28315799627745
5.569769366763979,6.192869264860851,1.0643414790055195,0.012234916355011392,0.035,14.200968406527613,10.5700483080025,20.58701728056073,16.95609718203562
8.224276648024194,8.504281196600175,1.5133138732282305,0.00484673452581282,0.035,8.366598101847325,5.726039255990329,17.446481341216707,14.805922495359711
1.8326495906478502,3.007533004451191,1.277627106596452,0.029995613014554244,0.07,57.82135553452617,46.83439614278056,65.48711817410488,54.50015878235927
7.227346269399328,3.446812292411548,1.3842622802369857,0.025407837568407633,0.017,13.918838489456542,10.583987161322767,22.224412170878455,18.889560842744682
9.59556868413613,7.087411099867823,0.8030433845971766,0.026915609459379056,0.07,7.773753736825406,5.652916410954566,12.592014044408465,10.471176718537624
6.8522956398429535,2.923351822333286,3.074855761408786,0.008424016371931155,0.035,15.629372332504557,11.003472310204371,34.07850690095727,29.45260687865709
3.839981269987998,8.511560991479413,2.4362851946922914,0.026762697277132926,0.017,17.912295792252465,12.661133098107507,32.53000696040621,27.27884426626126
4.608732940195166,5.005678303936675,2.6548162002236086,0.024272261888512475,0.035,18.782079789998967,13.513119858725625,34.71097699134061,29.442017060067275
5.68175146951497,6.7259362085672105,0.8367454079045731,0.023614666321389352,0.07,13.432240681396001,10.02009760323094,18.45271312882344,15.04057005065838
7.36505495501881,3.723054290376278,1.680132580625118,0.0039789262233245635,0.035,13.253140324505763,9.807732676998437,23.33393580825647,19.888528160749146
2.587957934233153,9.847225379105458,0.968972869766034,0.011228497948169271,0.017,24.88798361143401,18.40780776783764,30.701820830030215,24.221644986433844
6.2070753905141896,9.49073452973127,2.129838272949983,0.0059779059541804945,0.035,10.551550648722422,7.087118401454987,23.330580286422318,19.866148039154886
9.748714019271015,3.473272671950639,1.6499700722227881,0.013106911216113754,0.07,10.28836209223568,7.428255261646406,20.188182525572408,17.32807569498313
9.045757517162542,9.55834057423549,1.0276380638075748,0.016734066657126238,0.035,7.217112610990681,5.0610069205681825,13.382940993836131,11.226835303413631
5.502614668103616,5.521245408458483,1.2060873240254044,0.0063570421867440476,0.017,15.096347471686277,11.276055695275927,22.332871415838703,18.512579639428353
7.481002001634511,2.8890861723922905,1.9131435792185032,0.005962742326084483,0.07,14.378801982731673,10.767150154411443,25.857663458042694,22.246011629722464
1.1627298298511688,5.402638947286066,2.1197046107749054,0.018929853451268228,0.017,72.10210373585122,55.24080957326745,84.82033140050065,67.95903723791687
7.058002133120758,10.12599047514575,2.9187755904283854,0.01466402627661624,0.035,9.010629438006845,5.464955285955741,26.52328298057716,22.97760882852606
2.409515334033849,9.998080650689563,2.822091750556729,0.015475509231387333,0.035,26.54716275268213,19.023219051842144,43.47971325602251,35.95576955518251
8.772011226984787,4.927582413140877,2.958830636231144,0.0282796052745372,0.035,9.93272193481743,6.228240334271586,27.685705752204296,23.981224151658452
9.355352967827127,2.7250087054225407,2.118588396946315,0.01809420838119783,0.07,11.748500325138236,8.439871836370408,24.460030706816127,21.151402218048297
7.975736203052073,7.175493870053673,2.2563029499712086,0.025619574136084573,0.07,9.302045874814166,6.084543256795217,22.839863574641416,19.62236095662247
8.441810624560258,6.7012433832219385,2.6292500268657975,0.02166597435826702,0.017,9.055036956996124,5.687775825422524,24.830537118190907,21.463275986617308
4.999968619043488,3.332937959892938,1.0459911900541108,0.016482030035017366,0.035,20.38204438070328,16.077982217879562,26.65799152102794,22.353929358204226
5.069935900915462,3.3422850933430777,1.734643232186416,0.02859454002596463,0.017,20.0791175128382,15.458502786678935,30.4869769059567,25.86636217979743
9.933629936075832,7.786703770235221,1.5051067295703862,0.02045672892870603,0.035,7.204192144002182,4.835367838592837,16.234832521424497,13.866008216015153
7.521021182429364,4.6920983921118875,2.679016674218174,0.013781256084378602,0.07,11.822062356949088,7.93446576999572,27.89616240225813,24.008565815304763
6.68069270254064,3.508931909940441,2.157448466595304,0.015563869038575458,0.035,14.95367449144868,10.944466652788646,27.898365291020507,23.889157452360468
5.7335191921131345,8.670395556009204,1.6682439486141583,0.016155812367648136,0.035,11.897695970725854,8.380621575919061,21.907159662410802,18.390085267604007
3.4249550167328953,4.42018243921914,3.040191504856292,0.021954856083934677,0.017,26.603846455402092,19.671429243717625,44.844995484539844,37.91257827285538
3.831077358346287,2.8749671715080405,2.444014607991629,0.021495618341317087,0.017,28.128807543383495,21.926303515143715,42.792895191333265,36.59039116309349
5.911747118014921,5.075390614646537,0.9955373545110606,0.0065261716981107176,0.017,14.558053316886387,11.003103282958449,20.53127744395275,16.976327410024812
3.8387475213281514,7.660794238250443,2.891572500217732,0.007810843832740015,0.017,18.777503320365135,13.151846722872557,36.126938321671524,30.501281724178952
7.454633023420819,6.50475731296889,2.0208943621190403,0.007974923835299658,0.07,10.387514945844194,7.0898216703119195,22.512881118558433,19.21518784302616
2.131353158609041,5.515472375746651,2.6298668526538407,0.027099086171617683,0.07,38.99221316357629,29.3343800550177,54.77141427949933,45.11358117094074
6.807138800979985,7.407773961748355,2.7788409675198302,0.013055319298913596,0.07,10.7473436794078,6.9297428624252415,27.420389484526783,23.602788667544225
3.462997464293119,10.040043705574535,2.2310205805584853,0.02155334916770969,0.07,18.4360843723007,13.091269870471093,31.82220785565161,26.477393353822006
2.5780081723917396,2.2809154532866867,1.1571409148436225,0.023477883625734088,0.035,45.428086869805,38.0085294410614,52.37093235886673,44.95137493012313
9.715772174503671,6.5244214031113925,1.8996915326053185,0.028399997442631175,0.07,7.959620820725926,5.235674626649131,19.357770016357836,16.63382382228104
2.8815231590277954,8.987857679469917,2.974445770506472,0.01666047045343597,0.07,23.294209113701463,16.52756063586121,41.1408837367403,34.37423525890004
5.0991901480572555,6.857158422517935,1.656249176838203,0.005680270079167506,0.07,14.841311994173443,10.750411740454284,24.778807055202662,20.687906801483503
1.5409770047055624,9.527479700089229,2.2770834089225747,0.006507310855565367,0.035,42.42754400485488,31.2672985764069,56.090044458390324,44.929799029942345
2.8841355944568887,2.515340680962904,2.5791409000418297,0.02498345860526036,0.035,39.228967025987075,31.5060842136382,54.70381242623806,46.98092961388918
9.008527546794797,7.004278145651318,2.072125614109714,0.001710174591741261,0.07,8.323219731781636,5.417588230994667,20.75597341643992,17.850341915652947
9.028529741887246,8.063019623071186,2.0200531701550215,0.02976230516069164,0.07,7.8046379921275895,5.022846522327188,19.92495701305772,17.143165543257314
3.5179023779833676,6.719620861219785,1.0115413841379013,0.012937666736271322,0.07,21.703235741572588,16.30323759899305,27.772484046399995,22.37248590382046
6.703786784713027,3.3240584248687464,1.863082425795039,0.017237856797853918,0.07,15.217394068016644,11.387717208461108,26.395888622786877,22.56621176323134
3.9657737239659703,5.724824912473398,2.8566803116865316,0.02081048408798496,0.07,20.627083905495546,14.779565531484103,37.767165775614735,31.919647401603296
8.166571146485209,6.864541475377148,3.10452337371878,0.020115772667961114,0.035,9.262533748657944,5.581718053747745,27.889673990970625,24.208858296060427
